"","ensembl_gene_id","gene_biotype","description","logFC","t","pval","padj","entrezgene_id","hgnc_symbol"
"23","ENSG00000163221","protein_coding","S100 calcium binding protein A12 [Source:HGNC Symbol;Acc:HGNC:10489]",1.69749001812021,28.6653629219227,1.83234496237178e-07,1.98495872060141e-06,6283,"S100A12"
"24","ENSG00000143546","protein_coding","S100 calcium binding protein A8 [Source:HGNC Symbol;Acc:HGNC:10498]",0.996486125910446,13.3624104064041,0.000308118182880325,0.00103211311942095,6279,"S100A8"
"25","ENSG00000143556","protein_coding","S100 calcium binding protein A7 [Source:HGNC Symbol;Acc:HGNC:10497]",-0.473016671995944,7.45146400136443,0.00675250620338239,0.0148370573833188,6278,"S100A7"
"26","ENSG00000189334","protein_coding","S100 calcium binding protein A14 [Source:HGNC Symbol;Acc:HGNC:18901]",-0.520803682744678,11.8613079348706,0.000663618284544231,0.00200533244813049,57402,"S100A14"
"27","ENSG00000169418","protein_coding","natriuretic peptide receptor 1 [Source:HGNC Symbol;Acc:HGNC:7943]",0.30680185679535,9.8878991926635,0.0018482489043968,0.00482485852845595,4881,"NPR1"
"28","ENSG00000198837","protein_coding","DENN domain containing 4B [Source:HGNC Symbol;Acc:HGNC:29044]",0.123807193744723,6.93417847948281,0.00894074425682728,0.0189875116532752,9909,"DENND4B"
"29","ENSG00000143537","protein_coding","ADAM metallopeptidase domain 15 [Source:HGNC Symbol;Acc:HGNC:193]",-0.164437659605862,10.5850021474458,0.00128425150323078,0.0035150447325381,8751,"ADAM15"
"30","ENSG00000143590","protein_coding","ephrin A3 [Source:HGNC Symbol;Acc:HGNC:3223]",-0.293967172832197,9.31514120237677,0.00249773186425187,0.00626695194179684,1944,"EFNA3"
"31","ENSG00000163462","protein_coding","tripartite motif containing 46 [Source:HGNC Symbol;Acc:HGNC:19019]",-0.232096503910399,14.399762577543,0.000182274031647263,0.000655410019275692,80128,"TRIM46"
"32","ENSG00000116580","protein_coding","gon-4 like [Source:HGNC Symbol;Acc:HGNC:25973]",0.135919141816856,6.10645138503433,0.0140824910984547,0.0280887200912685,54856,"GON4L"
"33","ENSG00000242252","protein_coding","bone gamma-carboxyglutamate protein [Source:HGNC Symbol;Acc:HGNC:1043]",-0.308663907713865,6.04478365778148,0.014571395475767,0.0289144159520363,632,"BGLAP"
"34","ENSG00000143319","protein_coding","interferon stimulated exonuclease gene 20 like 2 [Source:HGNC Symbol;Acc:HGNC:25745]",0.0992270741045155,8.93763141355545,0.00304939062659709,0.00744253380943259,81875,"ISG20L2"
"35","ENSG00000143303","protein_coding","ribosomal RNA adenine dimethylase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24273]",-0.121987046857553,6.28194934551403,0.0127819231038919,0.0258445222484932,51093,"RRNAD1"
"36","ENSG00000187800","protein_coding","platelet endothelial aggregation receptor 1 [Source:HGNC Symbol;Acc:HGNC:33631]",0.237330187696199,5.65786409687442,0.0180685156814487,0.0348054635841624,375033,"PEAR1"
"37","ENSG00000158716","protein_coding","dual specificity phosphatase 23 [Source:HGNC Symbol;Acc:HGNC:21480]",-0.205282886321096,7.35037324426177,0.00713200398069122,0.0155664991934117,54935,"DUSP23"
"38","ENSG00000243284","protein_coding","V-set and immunoglobulin domain containing 8 [Source:HGNC Symbol;Acc:HGNC:32063]",-0.266072089824736,7.19656935067914,0.0077519617789079,0.0167415102064208,391123,"VSIG8"
"39","ENSG00000143315","protein_coding","phosphatidylinositol glycan anchor biosynthesis class M [Source:HGNC Symbol;Acc:HGNC:18858]",0.235859910207482,12.1010819883605,0.000586701527686308,0.0018012541774439,93183,"PIGM"
"40","ENSG00000117091","protein_coding","CD48 molecule [Source:HGNC Symbol;Acc:HGNC:1683]",0.500531023057808,8.87141748197509,0.00315830579902472,0.00767944542820623,962,"CD48"
"41","ENSG00000158773","protein_coding","upstream transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:12593]",-0.10680862078834,4.96026574472075,0.0267555475003535,0.048911494956653,7391,"USF1"
"42","ENSG00000173110","protein_coding","heat shock protein family A (Hsp70) member 6 [Source:HGNC Symbol;Acc:HGNC:5239]",1.28353896487077,5.28230595653847,0.0223101749654325,0.0418035258977684,3310,"HSPA6"
"43","ENSG00000162747","protein_coding","Fc fragment of IgG receptor IIIb [Source:HGNC Symbol;Acc:HGNC:3620]",0.906665838875983,11.2792978220888,0.000895886381068791,0.00258754851035481,2215,"FCGR3B"
"44","ENSG00000171722","protein_coding","spermatogenesis associated 46 [Source:HGNC Symbol;Acc:HGNC:27648]",0.538016513758494,11.0871996423521,0.000989514918193575,0.00280881315647457,284680,"SPATA46"
"45","ENSG00000143198","protein_coding","microsomal glutathione S-transferase 3 [Source:HGNC Symbol;Acc:HGNC:7064]",-0.114552637542324,10.7045690363541,0.00120681933538788,0.00333276950132073,4259,"MGST3"
"46","ENSG00000143179","protein_coding","uridine-cytidine kinase 2 [Source:HGNC Symbol;Acc:HGNC:12562]",-0.0792319974827811,5.0862042916005,0.0249127213638407,0.045983549250843,7371,"UCK2"
"47","ENSG00000143158","protein_coding","mitochondrial pyruvate carrier 2 [Source:HGNC Symbol;Acc:HGNC:24515]",-0.115611304410017,5.87745869409496,0.0159885694457511,0.0313579518864628,25874,"MPC2"
"48","ENSG00000143156","protein_coding","NME/NM23 family member 7 [Source:HGNC Symbol;Acc:HGNC:20461]",-0.338829411000239,18.9554672437543,1.89691909003524e-05,9.47705737139724e-05,29922,"NME7"
"49","ENSG00000094963","protein_coding","flavin containing dimethylaniline monoxygenase 2 [Source:HGNC Symbol;Acc:HGNC:3770]",0.377420546282998,8.25657228195356,0.00438106823339088,0.0102084244127006,2327,"FMO2"
"50","ENSG00000117592","protein_coding","peroxiredoxin 6 [Source:HGNC Symbol;Acc:HGNC:16753]",-0.220457633480325,12.5880899670883,0.000457176313365091,0.00145075373690908,9588,"PRDX6"
"51","ENSG00000117593","protein_coding","aspartyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:25538]",0.165630016749457,5.44031946182797,0.0204075234665342,0.0386676400442713,55157,"DARS2"
"52","ENSG00000075391","protein_coding","RAS protein activator like 2 [Source:HGNC Symbol;Acc:HGNC:9874]",0.149379848927473,6.20921485765961,0.0133051644242892,0.0267257678061516,9462,"RASAL2"
"53","ENSG00000057252","protein_coding","sterol O-acyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:11177]",0.0978022338980074,6.5634500139979,0.0109492038241709,0.0226358970754578,6646,"SOAT1"
"54","ENSG00000143340","protein_coding","family with sequence similarity 163 member A [Source:HGNC Symbol;Acc:HGNC:28274]",-0.462378214473544,8.75425201050914,0.00336088275301352,0.00809760259831304,148753,"FAM163A"
"55","ENSG00000121454","protein_coding","LIM homeobox 4 [Source:HGNC Symbol;Acc:HGNC:21734]",0.278475004763562,9.9492520051824,0.00178977807068622,0.00469005432346447,89884,"LHX4"
"56","ENSG00000143344","protein_coding","ral guanine nucleotide dissociation stimulator like 1 [Source:HGNC Symbol;Acc:HGNC:30281]",0.13921238732919,7.11188890632685,0.00811670555999748,0.0174478485615226,23179,"RGL1"
"57","ENSG00000116668","protein_coding","SWT1 RNA endoribonuclease homolog [Source:HGNC Symbol;Acc:HGNC:16785]",0.129359952029685,8.95062762697824,0.00302846821130472,0.00740150140739017,54823,"SWT1"
"58","ENSG00000047410","protein_coding","translocated promoter region, nuclear basket protein [Source:HGNC Symbol;Acc:HGNC:12017]",0.202793805387491,10.7464096147257,0.00118086085440629,0.00327128735153989,7175,"TPR"
"59","ENSG00000090104","protein_coding","regulator of G protein signaling 1 [Source:HGNC Symbol;Acc:HGNC:9991]",0.905364531439483,8.65083551957489,0.00355085379443939,0.00847623163833918,5996,"RGS1"
"60","ENSG00000000971","protein_coding","complement factor H [Source:HGNC Symbol;Acc:HGNC:4883]",0.436782801473488,11.0102296218813,0.00102977225629367,0.00290234594530352,3075,"CFH"
"61","ENSG00000198700","protein_coding","importin 9 [Source:HGNC Symbol;Acc:HGNC:19425]",0.096775002070041,7.2078003720801,0.00770486955157791,0.0166509022473492,55705,"IPO9"
"62","ENSG00000143862","protein_coding","ADP ribosylation factor like GTPase 8A [Source:HGNC Symbol;Acc:HGNC:25192]",-0.181387543850885,18.6753687529659,2.17610987749793e-05,0.000106608333357713,127829,"ARL8A"
"63","ENSG00000077157","protein_coding","protein phosphatase 1 regulatory subunit 12B [Source:HGNC Symbol;Acc:HGNC:7619]",0.163517451166263,20.9192331732317,7.28727156357191e-06,4.20725055073909e-05,4660,"PPP1R12B"
"64","ENSG00000163485","protein_coding","adenosine A1 receptor [Source:HGNC Symbol;Acc:HGNC:262]",0.17920665245358,9.52353381609487,0.0022380248273235,0.0057108219731703,134,"ADORA1"
"65","ENSG00000133055","protein_coding","myosin binding protein H [Source:HGNC Symbol;Acc:HGNC:7552]",0.977859704769594,21.9977756137328,4.32731866582633e-06,2.70662008098732e-05,4608,"MYBPH"
"66","ENSG00000133063","protein_coding","chitinase 1 [Source:HGNC Symbol;Acc:HGNC:1936]",0.349320293632287,12.7367350158368,0.00042374507298912,0.00135930575076439,1118,"CHIT1"
"67","ENSG00000143842","protein_coding","SRY-box transcription factor 13 [Source:HGNC Symbol;Acc:HGNC:11192]",0.166819565380873,5.66064773052706,0.0180404615649489,0.0347679533977359,9580,"SOX13"
"68","ENSG00000174567","protein_coding","golgi transport 1A [Source:HGNC Symbol;Acc:HGNC:24766]",-0.300529295873944,6.36166266858091,0.0122328533147881,0.0248833464063581,127845,"GOLT1A"
"69","ENSG00000133056","protein_coding","phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 beta [Source:HGNC Symbol;Acc:HGNC:8972]",0.128053915207283,8.48752764585639,0.00387313693050822,0.00915787235130087,5287,"PIK3C2B"
"70","ENSG00000162873","protein_coding","kelch domain containing 8A [Source:HGNC Symbol;Acc:HGNC:25573]",-0.176510765017766,5.01869386377418,0.0258834768920334,0.0475586878131851,55220,"KLHDC8A"
"71","ENSG00000198049","protein_coding","arginine vasopressin receptor 1B [Source:HGNC Symbol;Acc:HGNC:896]",0.37224860478002,10.3658238871566,0.00143959762482027,0.00388511558831594,553,"AVPR1B"
"72","ENSG00000203710","protein_coding","complement C3b/C4b receptor 1 (Knops blood group) [Source:HGNC Symbol;Acc:HGNC:2334]",0.852735856481775,13.2547716175873,0.000325444276928814,0.00108098994710153,1378,"CR1"
"73","ENSG00000174059","protein_coding","CD34 molecule [Source:HGNC Symbol;Acc:HGNC:1662]",0.439217662918987,13.1569265600298,0.000342051403615699,0.00113059046440873,947,"CD34"
"74","ENSG00000076356","protein_coding","plexin A2 [Source:HGNC Symbol;Acc:HGNC:9100]",0.241897873429851,20.3241104513219,9.72768500523276e-06,5.38227597114381e-05,5362,"PLXNA2"
"75","ENSG00000162772","protein_coding","activating transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:785]",0.752495337401901,8.21655874781903,0.00447577728498049,0.0103858027892889,467,"ATF3"
"76","ENSG00000174606","protein_coding","angel homolog 2 [Source:HGNC Symbol;Acc:HGNC:30534]",-0.13228890715664,8.87507554988121,0.00315218607302712,0.00766571541108606,90806,"ANGEL2"
"77","ENSG00000143499","protein_coding","SET and MYND domain containing 2 [Source:HGNC Symbol;Acc:HGNC:20982]",0.159054839765501,9.23166065094037,0.00261022614597718,0.00651691956889634,56950,"SMYD2"
"78","ENSG00000116141","protein_coding","microtubule affinity regulating kinase 1 [Source:HGNC Symbol;Acc:HGNC:6896]",-0.0845358220869669,6.34059130863101,0.0123755794074882,0.0251263643044042,4139,"MARK1"
"79","ENSG00000186205","protein_coding","mitochondrial amidoxime reducing component 1 [Source:HGNC Symbol;Acc:HGNC:26189]",0.197880140783583,17.6356667426899,3.62976879709895e-05,0.000164819369923748,64757,"MTARC1"
"80","ENSG00000154309","protein_coding","dispatched RND transporter family member 1 [Source:HGNC Symbol;Acc:HGNC:19711]",-0.10595522758913,7.85033034970113,0.0054464854768461,0.0123241753194314,84976,"DISP1"
"81","ENSG00000162909","protein_coding","calpain 2 [Source:HGNC Symbol;Acc:HGNC:1479]",0.196166519972978,21.7586904412449,4.85607147252499e-06,2.98415682344752e-05,824,"CAPN2"
"82","ENSG00000143751","protein_coding","SDE2 telomere maintenance homolog [Source:HGNC Symbol;Acc:HGNC:26643]",0.139304165727485,7.71082913360412,0.00587087736051631,0.0131468064812115,163859,"SDE2"
"83","ENSG00000143761","protein_coding","ADP ribosylation factor 1 [Source:HGNC Symbol;Acc:HGNC:652]",-0.12238213453153,10.6259100671471,0.00125720536126237,0.0034526809158817,375,"ARF1"
"84","ENSG00000143774","protein_coding","guanylate kinase 1 [Source:HGNC Symbol;Acc:HGNC:4693]",-0.174039558384567,11.7342549347401,0.000708456112447907,0.00211987440146432,2987,"GUK1"
"85","ENSG00000143632","protein_coding","actin alpha 1, skeletal muscle [Source:HGNC Symbol;Acc:HGNC:129]",-0.339185079041634,10.1955809261144,0.00157338746747871,0.00419794489594337,58,"ACTA1"
"86","ENSG00000162885","protein_coding","beta-1,3-N-acetylgalactosaminyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:28596]",0.32958399778533,12.7652951650612,0.000417611764659579,0.00134362046020908,148789,"B3GALNT2"
"87","ENSG00000117009","protein_coding","kynurenine 3-monooxygenase [Source:HGNC Symbol;Acc:HGNC:6381]",-0.263150218027441,5.48318999610196,0.0199228486961405,0.0378422041689701,8564,"KMO"
"88","ENSG00000054282","protein_coding","SHH signaling and ciliogenesis regulator SDCCAG8 [Source:HGNC Symbol;Acc:HGNC:10671]",-0.13474463366344,12.9523932566509,0.000379601524306832,0.00123804031050846,10806,"SDCCAG8"
"89","ENSG00000153187","protein_coding","heterogeneous nuclear ribonucleoprotein U [Source:HGNC Symbol;Acc:HGNC:5048]",0.0822278903003154,6.74267343134311,0.00992581007535386,0.0208014584354306,3192,"HNRNPU"
"90","ENSG00000203666","protein_coding","EF-hand calcium binding domain 2 [Source:HGNC Symbol;Acc:HGNC:28166]",0.125649235068799,6.10830963579055,0.0140680252625554,0.0280702311505753,84288,"EFCAB2"
"91","ENSG00000197472","protein_coding","zinc finger protein 695 [Source:HGNC Symbol;Acc:HGNC:30954]",0.355571693770722,6.2271626061275,0.0131740253866537,0.0264919041340254,57116,"ZNF695"
"92","ENSG00000188295","protein_coding","zinc finger protein 669 [Source:HGNC Symbol;Acc:HGNC:25736]",0.139148592750526,5.80142540276398,0.0166790660011061,0.032511540006486,79862,"ZNF669"
"93","ENSG00000196418","protein_coding","zinc finger protein 124 [Source:HGNC Symbol;Acc:HGNC:12907]",0.197288752193894,8.20174298383544,0.00451137517811813,0.0104579239216968,7678,"ZNF124"
"94","ENSG00000171161","protein_coding","zinc finger protein 672 [Source:HGNC Symbol;Acc:HGNC:26179]",-0.130424197528122,9.76715566688122,0.00196907940610111,0.00510084732341347,79894,"ZNF672"
"95","ENSG00000134470","protein_coding","interleukin 15 receptor subunit alpha [Source:HGNC Symbol;Acc:HGNC:5978]",0.397453201052945,8.21006252127257,0.00449135021713888,0.0104189552847055,3601,"IL15RA"
"96","ENSG00000065809","protein_coding","family with sequence similarity 107 member B [Source:HGNC Symbol;Acc:HGNC:23726]",0.284688251479736,11.1954638345005,0.00093558477976389,0.00268355521077055,83641,"FAM107B"
"97","ENSG00000148488","protein_coding","ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 6 [Source:HGNC Symbol;Acc:HGNC:23317]",0.375114465599727,5.62618618616169,0.0183909850549982,0.0353384282429809,338596,"ST8SIA6"
"98","ENSG00000260314","protein_coding","mannose receptor C-type 1 [Source:HGNC Symbol;Acc:HGNC:7228]",0.839883218480412,17.5128520764216,3.85670608422179e-05,0.000173183094488496,4360,"MRC1"
"99","ENSG00000241058","protein_coding","NOP2/Sun RNA methyltransferase 6 [Source:HGNC Symbol;Acc:HGNC:23529]",-0.110332810900118,5.14913697682327,0.024042013984661,0.0446101303681492,221078,"NSUN6"
"100","ENSG00000148444","protein_coding","COMM domain containing 3 [Source:HGNC Symbol;Acc:HGNC:23332]",-0.195906596371875,19.5619483716849,1.41011305787186e-05,7.32445263329208e-05,23412,"COMMD3"
"101","ENSG00000107890","protein_coding","ankyrin repeat domain 26 [Source:HGNC Symbol;Acc:HGNC:29186]",0.183094482077252,10.3281510733157,0.00146816850723344,0.0039523486425623,22852,"ANKRD26"
"102","ENSG00000120539","protein_coding","microtubule associated serine/threonine kinase like [Source:HGNC Symbol;Acc:HGNC:19042]",0.206314733797215,14.3320135866749,0.000188608797780794,0.000676272611206756,84930,"MASTL"
"103","ENSG00000150093","protein_coding","integrin subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:6153]",0.229521364761828,9.45209005686578,0.00232380064274744,0.00589021136630864,3688,"ITGB1"
"104","ENSG00000108094","protein_coding","cullin 2 [Source:HGNC Symbol;Acc:HGNC:2552]",0.095462324663533,5.39419434345009,0.0209427222819443,0.0395660710306819,8453,"CUL2"
"105","ENSG00000189180","protein_coding","zinc finger protein 33A [Source:HGNC Symbol;Acc:HGNC:13096]",0.13864412942808,9.31157373938573,0.00250243635950353,0.00627778384552851,7581,"ZNF33A"
"106","ENSG00000169740","protein_coding","zinc finger protein 32 [Source:HGNC Symbol;Acc:HGNC:13095]",-0.131859860368198,6.29036100506706,0.0127227993963026,0.0257378213726726,7580,"ZNF32"
"107","ENSG00000172661","protein_coding","WASH complex subunit 2C [Source:HGNC Symbol;Acc:HGNC:23414]",0.130678634856824,7.61762215897781,0.00617322488382454,0.0137139523601454,253725,"WASHC2C"
"108","ENSG00000225830","protein_coding","ERCC excision repair 6, chromatin remodeling factor [Source:HGNC Symbol;Acc:HGNC:3438]",0.186810556756317,13.7699462400741,0.000250575152917907,0.000864841458978123,2074,"ERCC6"
"109","ENSG00000165449","protein_coding","solute carrier family 16 member 9 [Source:HGNC Symbol;Acc:HGNC:23520]",-0.34226205737947,23.1529431994286,2.48410343911254e-06,1.69576159790471e-05,220963,"SLC16A9"
"110","ENSG00000122877","protein_coding","early growth response 2 [Source:HGNC Symbol;Acc:HGNC:3239]",1.17978162819002,12.7427132798715,0.000422453709518843,0.00135623708725483,1959,"EGR2"
"111","ENSG00000179774","protein_coding","atonal bHLH transcription factor 7 [Source:HGNC Symbol;Acc:HGNC:13907]",-0.185754369378746,5.97947856755776,0.0151083439073878,0.0298265100941803,220202,"ATOH7"
"112","ENSG00000156510","protein_coding","hexokinase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23302]",-0.261358416037331,6.43933602827027,0.0117212638336575,0.0239781370472423,80201,"HKDC1"
"113","ENSG00000099284","protein_coding","macroH2A.2 histone [Source:HGNC Symbol;Acc:HGNC:14453]",-0.323833734623726,26.9923972475029,4.01408953372964e-07,3.7450970053899e-06,55506,"MACROH2A2"
"114","ENSG00000042286","protein_coding","apoptosis inducing factor mitochondria associated 2 [Source:HGNC Symbol;Acc:HGNC:21411]",-0.169770504147066,7.17268784866097,0.00785308521874883,0.0169328231845454,84883,"AIFM2"
"115","ENSG00000214688","protein_coding","chromosome 10 open reading frame 105 [Source:HGNC Symbol;Acc:HGNC:20304]",-0.369798446882554,5.5787906040652,0.0188846667939726,0.0361456135659761,414152,"C10orf105"
"116","ENSG00000122863","protein_coding","carbohydrate sulfotransferase 3 [Source:HGNC Symbol;Acc:HGNC:1971]",0.231453504137311,5.12820094740617,0.0243280928940791,0.04507386228895,9469,"CHST3"
"117","ENSG00000138286","protein_coding","family with sequence similarity 149 member B1 [Source:HGNC Symbol;Acc:HGNC:29162]",-0.0750423278691867,6.74961502466313,0.00988821781624427,0.02073608410068,317662,"FAM149B1"
"118","ENSG00000166348","protein_coding","ubiquitin specific peptidase 54 [Source:HGNC Symbol;Acc:HGNC:23513]",0.144068639466548,6.10176348209454,0.0141190532737616,0.0281509487133454,159195,"USP54"
"119","ENSG00000172586","protein_coding","coiled-coil-helix-coiled-coil-helix domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23518]",-0.109737599754953,5.66154464829345,0.0180314318591202,0.0347546841946839,118487,"CHCHD1"
"120","ENSG00000166507","protein_coding","N-deacetylase and N-sulfotransferase 2 [Source:HGNC Symbol;Acc:HGNC:7681]",0.136428569986472,11.4659268317674,0.000813552218992092,0.00238071998212095,8509,"NDST2"
"121","ENSG00000151208","protein_coding","discs large MAGUK scaffold protein 5 [Source:HGNC Symbol;Acc:HGNC:2904]",0.258089356216875,25.0115298106978,1.02375472242402e-06,8.09710543270063e-06,9231,"DLG5"
"122","ENSG00000148606","protein_coding","RNA polymerase III subunit A [Source:HGNC Symbol;Acc:HGNC:30074]",0.119685827013306,6.85045774701189,0.00935836356627581,0.0197979108033669,11128,"POLR3A"
"123","ENSG00000122359","protein_coding","annexin A11 [Source:HGNC Symbol;Acc:HGNC:535]",0.126009731187081,7.94573467331498,0.00517448871260782,0.0117728153975182,311,"ANXA11"
"124","ENSG00000122376","protein_coding","shieldin complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:28773]",0.171782462464086,15.5128622323566,0.000104222087368152,0.00040728795463908,54537,"SHLD2"
"125","ENSG00000198682","protein_coding","3'-phosphoadenosine 5'-phosphosulfate synthase 2 [Source:HGNC Symbol;Acc:HGNC:8604]",0.388244570527358,16.5032372965842,6.36033963495031e-05,0.0002649079006014,9060,"PAPSS2"
"126","ENSG00000184719","protein_coding","renalase, FAD dependent amine oxidase [Source:HGNC Symbol;Acc:HGNC:25641]",0.147026908014737,8.34528832392573,0.00417833844381772,0.00979519062932302,55328,"RNLS"
"127","ENSG00000026103","protein_coding","Fas cell surface death receptor [Source:HGNC Symbol;Acc:HGNC:11920]",0.375529694827839,7.48209180075855,0.00664167439619309,0.014636714105434,355,"FAS"
"128","ENSG00000119922","protein_coding","interferon induced protein with tetratricopeptide repeats 2 [Source:HGNC Symbol;Acc:HGNC:5409]",0.257565510132232,9.66532058016578,0.00207724128728398,0.00535195108135519,3433,"IFIT2"
"129","ENSG00000138182","protein_coding","kinesin family member 20B [Source:HGNC Symbol;Acc:HGNC:7212]",0.239331324333478,9.98231565909014,0.00175905357859091,0.0046262937836164,9585,"KIF20B"
"130","ENSG00000107864","protein_coding","cytoplasmic polyadenylation element binding protein 3 [Source:HGNC Symbol;Acc:HGNC:21746]",-0.103565293653573,7.32821517013305,0.00721807665434844,0.0157255047221407,22849,"CPEB3"
"131","ENSG00000138160","protein_coding","kinesin family member 11 [Source:HGNC Symbol;Acc:HGNC:6388]",0.174045472744785,6.27247238135249,0.0128488751502003,0.0259475228266849,3832,"KIF11"
"132","ENSG00000138190","protein_coding","exocyst complex component 6 [Source:HGNC Symbol;Acc:HGNC:23196]",-0.15076279465745,8.41701496645424,0.00402147242481408,0.00946304372245346,54536,"EXOC6"
"133","ENSG00000138119","protein_coding","myoferlin [Source:HGNC Symbol;Acc:HGNC:3656]",0.320847825489356,6.61346804969062,0.0106530887621299,0.0221111624588983,26509,"MYOF"
"134","ENSG00000095464","protein_coding","phosphodiesterase 6C [Source:HGNC Symbol;Acc:HGNC:8787]",-0.195371186544748,5.28811594549647,0.022229788240212,0.0416673546403973,5146,"PDE6C"
